-681850137	309466820	245892247	236026706	-713083737
-267888712	-400920987	940842920	793909403	-114909416
780591073	-485661597	174006202	-703553707	-976568046
-175969933	199718815	-642926733	-143597030	417472727
-526753523	502861654	749826406	-525864316	445142811
555590355	-991247561	843504052	924320683	-320275298
-686090707	-444999913	211793237	-77013534	-104340064
-418439727	629534460	-60026795	496876229	782961476
993295988	756371882	752495470	798068818	-540302635
-376401419	-116141806	87049515	-892286471	-256543734
-226451942	-723946405	546828283	-237612213	-673700466
946433968	-329635718	115333034	560818113	441350387
155051863	101318770	630491430	-578103135	-221932165
202810241	-618238346	254518786	731411449	986885879
-68742693	23745181	472477805	359755145	421307138
379528431	498298471	-129591552	-323669756	-917745312
-216822282	633783900	843470442	607428473	190963425
767908001	-808624456	92573674	-315952454	-34108979
138431229	585406949	-69382332	-382886927	-292816119
703460381	289514032	-31051244	905138505	-717321977
-32476800	435919296	561687809	922672978	453446031
-441456014	32820207	-532625725	-825540606	-721017034
-653826151	-460453432	-560142778	-574463943	-751118703
-651709757	129648812	917072931	-563755971	-450226779
462725257	834762190	-249419977	-255472842	939116758
-190479629	489348664	-733860988	-518284338	899213579
-787620050	-821003416	-986764069	-468919661	989730150
539963380	447373858	999766389	-697495843	29148024
773537682	160971245	-364541201	336785922	528380778
175031491	-613326212	-635969829	161863180	-23689174
912087930	-168030692	313462675	514517019	251840896
-124229129	-535991727	200478238	624653576	-714256294
342480063	851033225	154517600	-486649178	-546878818
330808747	-342624433	368945592	558963018	-307894629
-344190993	100649536	-147870894	-885501732	737583050
-341817262	282478921	-961605026	-19557370	223770969
-438998239	707362286	-484293325	634595081	-391432978
886162560	-221399844	-918698325	879917971	-502036233
562878337	298817359	587701903	-749783817	-557849972
-5907365	54227103	-167044202	-432604565	992314115
-746108200	566592499	-38185315	896290600	757198254
-162316107	-838782783	309859391	803591676	-594237084
-618463689	702933246	897222461	-522352182	236784577
-134623195	204398082	653342753	248366311	767474721
-130275781	-296331031	801505227	192343155	413853024
-628606167	-37113096	-191575389	811152354	-538413596
903686517	-210271750	-429236073	194401404	-98515901
-851563670	-665622402	294476790	890322546	100064305
-327530039	176619730	-811731463	547766332	572863412
-343287230	417038665	752494743	-50763058	519623022
-414102889	-229742168	772821764	65481511	-703061975
-591013779	-69181843	390561262	-882655489	-655950473
-234395056	-164679243	-463245358	724776678	991476795
770368269	-887675717	-804336668	-377084285	-28896403
-495801808	604325760	-516507467	591237479	863988543
-680958927	592655916	-559212555	700753951	956138410
290227192	669218303	566627032	-321590525	-88306011
998966894	570198349	469410021	928188556	903523354
675277169	-966156752	152444375	728107916	-317711339
733975687	155183585	843037090	-135135993	-514014219
909505000	424577883	-86007114	-142465258	66783958
-106932176	-305807674	747135784	-856949392	-123670330
-686228365	798772006	-967317926	-571538816	440014860
-699629975	898045311	197368120	245929199	-248395600
-423191650	989764615	-21123050	185385613	781960786
727620080	466109874	-388465893	-357059508	-626383627
-719097594	-226095001	-703383768	487518646	206332934
-865137825	939530345	-701824632	-732743721	-999145993
335484587	104364061	-82413247	-883283133	888593993
-852829029	-374863853	969694296	-143551303	-852745078
668730241	-141253641	-23023248	-108884275	752635573
461225256	79263351	-447677208	-763325500	567930975
954457778	-549741875	950993314	852938045	323825172
955562290	-3653497	-388182509	-551669913	398462366
99489272	-495086022	-513447506	419905099	270989940
-954551007	-152673421	542779220	461009654	-964589125
826977740	-326487870	-439736280	185143490	8256170
420883115	13581987	-140074348	460549611	-714282004
568973933	693618573	512778556	422057818	-380644794
-123174006	-817710352	520007184	-579738787	972029664
-40425006	582311112	657136750	-634278890	-320705092
-98782335	-723610940	564280739	761351941	176758460
953787838	-907408943	-680402703	407423459	-590135669
-16302357	-997768386	635914195	-950795261	667868440
-661800643	44406424	161269105	170677431	221731645
-745107836	354805534	-757030730	429346539	529241235
708815633	766147751	601272650	467042451	-840231756
-175315898	-199939566	-639819216	555450341	567007650
235855959	803268	-165660953	-193951921	353391858
-132000622	13408900	764514421	-53249968	996643703
-741449588	481807824	255315358	-803440269	282030860
979616724	34885096	446607490	165298809	-422427706
-299531468	-868669297	-247770913	-58185796	-616100772
712264207	-469364948	776319594	155553782	853574461
920460847	854734570	936397014	-195664129	-104566575
-435517619	-436062521	172726055	-605541058	453850630
267657631	-219611747	-884258243	276287077	675825683
743541958	-859759280	-321342454	333366383	755272037
-579227700	-468919684	-242029060	-868167388	-418481890
18038833	811512242	84334537	82086041	900429885
259616958	-491097388	558741368	-838169242	833329241
969238751	637201595	-936997391	605369884	-169792172
829919150	221752450	-168927145	728538420	620915202
535387349	-212911039	466818134	366117043	-991303179
-664794037	547496206	52477479	-975499425	-954563413
890969133	410349047	183353830	156212135	-880217804
-258956345	-996661124	-65050602	322058010	700762347
-294833787	-185336206	-345376875	-589208226	-406872686
208711969	-918990665	146452620	-981235561	903340658
395018513	-171048475	-391495221	662379809	21911343
-829624378	280251932	254202999	529538281	126759834
365797857	-143226170	888570929	374358025	915707482
-46490891	760678651	262162111	79811282	308392211
616927757	298620297	370845433	-340628101	-184162721
212604676	-192977150	-381904609	-706571351	452940007
-81341185	-381793091	-496643184	-372900994	403286595
-765990728	-372501991	-855722166	266553534	-237778238
856428524	-702451995	678102863	-299635866	914420207
-199439740	-566442961	-242234452	-392569400	-682317594
508220483	-106290689	-38168132	733431331	180376770
-686709397	3663769	-153353790	789785256	-110413019
209869379	-666394516	695311813	-212169031	909291266
-566321965	395886772	128691052	955482822	-757592496
967009290	1438279	-837802498	288318587	9966431
819449162	-215302979	755135922	-450264899	328239830
-289359275	-362769066	898752167	-844279258	307544126
156810236	-375229216	-940836166	-569908459	614374382
-612521913	-781759655	-601655142	894210959	770100722
503008435	-844967995	962884062	-19889719	130878804
-231405737	-398811182	-614211151	-268356989	-881032608
-846259490	65247036	-356076636	-561552950	-776731981
905583748	816941114	394830571	-232272632	-737728181
-883774693	-787944787	-808209874	7294033	-111949079
762755946	-688883269	-897495709	-997206110	905005620
-373226598	538903437	-887252320	-9954382	129715171
-575092720	-909548607	-816258585	-170370678	-583416109
-870889341	940993912	464821561	158208288	111205411
-902986213	-584009739	700604357	194349455	-160218364
172738565	-324966251	-935392412	-47885865	41089666
786967110	-616354069	894737693	-248407992	744357398
769618866	-335748044	628672363	-663831603	-537188505
184659621	468495255	-243285930	403082466	-169490744
-622985278	-905312314	723747176	426747065	258877443
522412273	488150917	604866794	-198102525	39345382
-256561145	-52841071	315583692	56823732	211899980
457937549	426739054	-499273027	-732941391	-143270953
290653615	507456469	-676972298	-482393817	-924995566
-569989694	305646548	760020663	893438356	-12321651
-114651468	-617695063	-380280904	481750932	25870502
-351421711	-799862252	291270675	-1391202	429870284
-777875143	804956312	-546291070	533592424	775706877
-114700952	430114573	274869367	83786364	-714117113
969606474	424564662	909034044	-615908732	-819304862
-978303242	876143097	-29245158	263703657	207082165
-456426942	-598107175	-386750134	985809300	976830600
-405245133	868115294	919370642	806724207	167171431
-538482093	-996575119	311947658	873675541	833654143
-159109431	-263220854	333677045	512247641	-408633409
706299800	124798300	-275643299	650678047	-584731575
4922821	647008064	684856446	-739911328	-836756504
704457875	-34968426	-690156365	-805274227	-222597460
352244755	632804148	-595006375	68002014	-725956450
-479779924	-623311375	968900894	68990830	886898363
-772617723	-191114881	170659492	908651232	710028932
900648850	377077423	495418747	95943204	-127609893
338861620	-265542441	717735200	-648219456	-591128059
-738035931	12139585	-151063054	-150495298	413924073
753169828	-874778756	770222825	161868519	882253789
258456640	-278904666	274095163	-932737290	-156637613
-682847728	-873664476	138200545	-107937727	79988195
-963621402	401779240	-644338436	900657074	-47621431
990286904	787658939	-674343392	509610759	-199105496
854506798	523519122	-624392296	747498859	74642192
471963425	646379389	-414942886	484283603	108580825
-180971776	-311361383	-625021146	-414939432	-971952865
-634080158	-603515488	-114364563	468624298	466094269
932403876	-143876410	-99617864	-499488775	857130404
727202555	746330293	878701967	999046119	-349315703
-739302101	704152864	-552934149	124921136	-749364500
-640544448	255356416	-28824690	7861578	-472384898
38468680	996610251	839139237	983300218	-341915922
640274376	459634555	-435956866	-21038799	959382982
816772682	-562983897	370872244	-164596103	-524457958
753089459	963153602	118899064	-403587933	893998
347966437	510793610	950916038	-922329963	625203691
-228435586	273397483	92069797	153166966	444677728
231810885	169351978	938140263	478623612	985446849
-917374040	-447979550	-227570501	-793971190	891831169
-163467131	-683634983	-394145186	690767469	868951774
730173088	959494770	-661035382	857583970	-198806805
-351894211	-929342569	578393188	-142274978	-309476067
734233911	765633723	40843667	726655376	401538378
-178618308	848143062	-772064624	451124467	698661520
-188089191	873419986	865277752	893603362	-51069219
169900902	114729997	-958570386	-681146226	-215997366
-312084303	321237293	-637170893	-19898625	39686703
171047009	-386971761	831864515	-288742241	304086116
-696203817	542721103	-15665645	668482847	420132128
193683989	68484740	592480347	-256019963	-338908654
171585628	-651988169	-140808300	-608098381	-446049044
162076295	271597539	-3102030	128305348	365313429
845574718	832904985	-92791163	-322057808	551381427
716729852	-890887823	-442933468	154684169	806724422
133947354	-11696193	875189328	791427104	553210230
703908972	-756699103	-675781429	42052668	-546053702
-597391010	430941182	-71498088	-823818342	-950022163
-350108252	536928810	607019385	-490739941	893766888
-119763788	-969572037	-134179521	-771049412	-516172660
302095095	-405501046	-364517212	-679768098	743226154
-676352976	957702549	-73751866	818780194	725467615
-419740761	113288008	-73235914	-243814023	-490300847
967727801	620047328	971445623	-139330275	112818180
45845995	603422603	904095619	-920551796	907055069
-111695337	256307405	-710767292	-295534801	550800853
687561594	-774938218	-66765508	-463255169	303517818
-707501369	602791382	-865354342	557721287	954931082
298657016	607508221	706659573	-404788802	-200223696
301805446	-197656384	918756790	291298880	-629108773
93857598	-253842078	869261189	-244455020	660598128
356362033	710368869	-407754014	528024260	308985900
649107694	-179316421	-259862431	887522201	-600853784
21962220	69729872	44444202	-946085556	-286360647
339100598	73763933	-11507718	-168419322	-554057020
280702983	233551642	200478115	-271387139	189499356
114564992	755749847	-560967987	-964528644	770610565
-959349085	-182141789	-963881229	-559612448	898188295
-758447356	-809971632	501695798	443439476	77863743
-625345171	-897933535	-462919815	-905467628	86599605
200240016	-484681120	-902671216	951885656	-951371315
363284260	890736574	601161984	-524355171	-666667138
-401504323	220061998	-851022451	505281667	192683045
343064294	-504596430	55656346	11887415	603259465
155292177	-827596730	429369126	654270297	510262003
84217358	-816551614	653192454	-291469528	46663083
-90188149	775762028	-574178371	423211546	-647231387
-305196239	-228478101	564374541	-370529805	-103621866
742664701	968399253	-284952934	-771947093	768195439
645322336	393795089	-337079613	504875065	-21575480
732016467	426469127	273530891	776990152	333251555
359744116	93736469	-835349102	-241092522	-621038465
592072148	63151960	655693741	308394537	473870211
927919371	42086364	580829434	-613274380	-969602084
-386509329	85134159	-175589578	160315586	-848384891
-253204453	938207719	-916842252	-240744083	57255749
34620666	-88659812	-771199298	682961181	866769106
-259304444	-261217261	-272459453	655263967	-648689045
-496203078	194284679	-349231179	971463502	758572779
109674224	-311413706	183928054	897765914	554869546
183633332	806808933	286352401	-896013602	532939461
578125387	872603286	-91284924	-357739769	-241808179
-159279539	111029064	-485112925	-277832911	833865992
599727258	-516075351	-361550951	658306859	379969816
-57394767	853936732	-500821155	-636084511	614544392
-995542858	-629396782	776854255	-852536796	834661394
-46188647	-589645826	997426210	967785716	186410194
-477940318	146174088	655406301	-102122575	208835156
-458214131	752901022	924636243	209148492	-654682034
984039934	98481279	897615243	63161577	-925039584
279703578	277771400	246597326	911082643	436999193
803776609	908910322	663524477	-383118734	-959976050
595128186	-165789004	985332094	303502606	-446859385
-216449699	-691270012	-360051800	-676869915	484692521
-486549	-855151539	-899328501	-815422550	-225326535
684408988	-127957297	-262056377	-164801057	-685092444
-504304569	-877047867	-299738600	-306474959	-227134772
-65040510	567401492	504005876	483217918	448350023
663937779	57581054	998466111	37724248	-443977137
-882467127	-781448035	-950269009	195894426	548863137
763203519	-677977788	938388820	-627372187	710649715
-714750443	-754999687	-669209312	795105769	942825633
-470114986	-237770917	-501405409	952549374	-312830570
-247095673	-137946790	954126494	-465078539	-183388409
454548797	609300672	-961609574	526764627	-857839323
-251231759	-228883654	-151121795	213154961	-373445708
136493606	840479379	-151689922	-856890949	854480052
237202682	975214884	-912516795	383649931	401101155
572699455	183886452	186784740	537930947	-891796890
-620802016	676351504	39819406	-425479854	330304872
-10571222	28564476	-97647300	228840484	174171778
-108310941	-319068676	25546079	-318773405	-322789844
649792319	426191169	-94287104	-655201227	-643842635
-631735755	950624239	-642260062	-478169604	704724091
-750192012	647639583	-666186560	761126723	799020317
-302488918	-928030272	-300552129	944348444	945547016
60792418	132159605	-944066122	-993965896	-496620019
963292634	-332432755	-332944415	-7135598	184568686
-726085086	-566113654	842317677	446617497	549162816
-657804388	-714941634	-720793348	422848998	-204939369
-109220552	866443194	-274748737	39823451	-120550682
50924365	901984470	10272678	-409963660	231670480
501420909	168574756	965419191	-497405511	772562348
849367867	-635908741	-563277334	-813021044	-611515396
-561477744	823621610	397755730	578222474	831444168
-239327263	-58338867	793431640	871187204	-907883840
-624954694	-428087047	380473395	-343728624	57995455
505337227	646754843	641533440	-28929746	-172171372
-926547723	672649632	-748902595	-276663784	614642345
699926828	-917506664	-609917723	92400256	-751572956
-588059862	-945289386	-250759206	-690860790	-736363824
-995913541	-418391558	677455772	-732682916	964100242
588445449	789320803	474504008	990076314	-292279346
-207141021	861056615	927712312	591211434	-199603533
-416009663	-371864683	264000069	-878857192	-794701844
307707191	-154440730	22293674	69792176	352668844
265912768	-673238745	961294951	293181466	236048898
-377816955	353234864	445520584	173552228	-442656374
156980653	-545526363	-691597938	994607373	232137503
-242036271	245114525	-925904752	793160371	-147607826
-488186967	-417095030	-229040664	519129374	873361705
-143700848	498652743	-949648637	575483617	-399751599
-51226177	-10959707	-357047645	-435481242	-996438274
-250238892	772215206	-738868517	489218697	937757482
6407579	-985531525	548604425	480327379	130370037
657899635	-68221515	639608973	940046138	19834325
-58397541	-224410441	24040852	175636963	670302728
728930209	103220699	-97769604	540768234	-71155682
465276679	-466964983	694709059	-52426663	244188656
-404155908	-80259750	610944210	-225550363	-458269149
629765927	538067857	450155972	-688157947	-889474774
397105777	-737711376	-715710279	-793863835	145880180
-128544502	872760543	261003070	295143412	-994173130
-375790590	227027097	287524159	535167285	826750695
255578795	-965155520	833641142	-575194908	500809577
-931297425	-575561776	-621835359	736946466	-632130831
464970772	380499926	366797178	-859345277	480402568
-609342998	-897479398	164571056	887596567	-651124442
538935722	558441322	-776673719	40892379	355976149
324520835	271384499	579828412	44158844	-311054244
-850930558	687494838	-938240332	257378908	-240919574
474874621	535085910	-581599361	-601378234	-870050768
-874916649	-38476177	-443442502	-554081443	203219893
459117139	-415073780	-646496145	-164560857	-552876863
-201326340	546783556	466796310	-267281334	-685969113
608910882	-150578486	431302757	-218527861	-482556836
160287110	-729192504	299871242	-717325121	-493041323
477627549	137254852	978491878	901177404	194344967
-125179630	396215715	-705474938	247659898	-312606135
766084141	-523969689	-381749972	-938032117	-416366221
-235399101	791750168	760675508	-237783204	976360541
581609124	301894596	-903880689	-539662737	-450284086
600870037	979834949	764155900	-413522304	-395113739
-435825435	892996722	-181295078	691886281	-711452743
-673897497	997850810	-874743480	231050447	-223616956
-142729272	384259517	832623222	247787471	-127051207
651462537	882641776	72861230	184536754	-517726735
-271175945	-131100906	161479076	411964855	-498295008
-956602831	358086806	243144196	725984751	-57039485
890369396	-768976871	-831942211	169237842	-608396403
-64808656	274633297	617462056	302604018	-929091355
-510131265	880831848	-262027824	-915614702	43797808
-551422690	482384036	91291845	-691642145	38083659
-222665858	-760165539	366737322	-178843868	106791456
-921543459	-189941991	966393800	244657254	402542331
-812814484	-43959773	-781605544	275468059	-358576325
862792168	111922191	744684842	-582909113	392608493
475144735	-887120796	997857767	-304842038	-304193456
-698418305	-663351140	-341811330	486411833	-871145234
175048672	257164162	113534105	724689891	835167720
667779745	515077470	-566719382	-544897930	-226268098
264230045	18645301	-669388172	-495646248	-433348771
693344048	54320601	-889744888	176422841	-20338488
-310594892	-949405560	-556936915	-261480743	-176733823
-172079109	258409493	-834354089	536071	970685114
-135228403	-735298723	-885729904	-81834654	850304848
539114374	133692311	38454490	936629658	-552740392
-800457001	-476640987	-223319936	-856809388	40751546
-929434862	-698774606	-202501481	-709951152	-941430346
669100405	-475854465	23296923	-936213718	676841058
-893028169	-718127012	930780371	-202361387	971770658
-937653390	980296192	798095276	-530928666	-969601356
-960350485	881774611	224811848	355028505	-880680199
819796931	37625924	783047824	-28494844	198049515
-873384139	-689882540	-659910147	-143685246	-901940525
81404018	-269149446	218815846	289510481	982602587
345474970	635538013	-97124812	-929427430	-246972156
-873821194	931607612	-128781225	406323162	362909062
56698896	-44906931	385452908	615985845	-291458577
-506968148	-991516439	441886935	546952538	160088662
824113498	678431315	-557241923	814453766	217535005
-232133000	766888472	-919577522	560635225	-565425745
706842886	909031816	551219642	-936804516	-652250858
132938599	-511043417	-578840735	124502303	777473000
-692620561	-105409376	-920004231	-697604700	481830305
235210737	343223473	-193321001	459842452	829392728
-841693201	40859334	-329647755	497028501	13018708
958556702	640044374	431584364	541974314	-487655524
-101094468	460376689	186960390	-246611207	-210386027
788395762	929098482	756080794	20348842	331511713
313755542	-520097454	-79068915	508051804	-301680366
882381459	770415700	-962667340	577394504	-60826829
162580936	325989241	-880652732	-339648326	-451703034
364016093	332004709	354344148	-800336635	492480127
641842627	710634887	560169559	6288977	-16167907
-523073985	-647861175	-967621817	-970914976	-194219577
758222808	636171282	-16762124	-728242847	-735664637
-925269108	875620399	-306802975	-627630863	75979373
-910926733	-24637350	-506297868	172065979	910053773
847727972	-774186674	-283848222	-865577552	-850091018
697337814	641424755	317206114	90108243	-895006930
-385651254	128529389	475380845	72141020	-562242479
969740952	332014588	54436447	-72281687	86311196
-289083577	-449770812	425117861	794365049	936116025
-204598659	-453605030	-331117444	162566544	838521835
-805108892	-667348273	668110540	-837813603	-416212275
436970264	-306076836	-765909307	330357459	920959224
-205345741	595867891	911410669	828494923	-931550959
130508904	337833266	-709514167	850905510	-693905240
-98092449	-983156919	-609157759	460146058	716353225
-807282216	-546791930	84244182	563435753	-943124901
679753609	-568165092	883189863	834870300	961078339
-898039315	670068041	106225367	424637852	993290075
286467796	-826412162	50301542	-996461735	-325949297
218297799	-212582364	-732405849	-684673192	265941185
-192039793	879460056	618147817	-448104654	-286383368
462140874	304428031	892680410	869440254	-672092796
286460015	380908817	95312252	809740329	390294183
971444350	-412620835	794521492	-386220132	-335203421
703334407	64055127	-404242229	-228198632	-795140359
-215119974	881174069	971472021	-262651978	-181951696
824021560	-884455875	118506823	-44349619	-595453081
447262550	949287346	536668989	-306470811	725812794
-821101336	927250520	843087385	-363938999	402794467
818979871	-608846543	742156027	187847580	461397000
-611081903	560722278	314575493	854080398	-516833615
795153617	-240746274	-65786004	-763913739	78807628
744152275	27047606	-654709605	455183339	-973808461
267494294	877238830	501537974	17507432	853442157
-939466156	555527834	-667094442	994617675	691796899
-586056768	-135194456	581422590	-437950827	-677323138
-250625157	-934738802	-352039939	-362473333	822366342
425501563	-672500035	-578842598	-449598251	543542627
-454070325	-682317013	298954062	404568132	136905178
-491656996	-830837943	325062271	669940514	-548100218
712145708	382892239	187192189	-892141503	-648732066
-583364364	372382743	675601458	-150922980	989990079
506254189	976210752	-917619222	609782026	-516527042
165482391	-683840589	-584884341	-749681525	714061111
428645484	573380858	260694540	-935285071	405147522
749660932	-14410673	-65202559	976949272	-868974953
-25252848	563711032	-508901209	556884347	273553438
735893390	589441309	-953621623	-468938835	-155036519
731117901	584309852	27326766	-917707891	545997914
-154580211	-489490030	-993623640	172248042	-630523889
-482119130	-7739280	-146936273	-925208311	-925557514
422718404	-238247203	-592722684	329365194	375176673
-54007179	813917308	-903611239	-408871309	-482318393
-107602580	696752912	685257118	-100822257	514324257
-458453420	874890371	142951245	-770732239	248530788
793957569	-93211121	-132139665	350516197	242691952
-49936556	-537896114	-218091754	464362319	-535959594
196251223	-508507421	979216027	4893867	-121347607
-313086598	-962899683	954408068	-887810225	121647098
721140438	-439723219	502882366	348041341	-649692661
159057193	-13306464	509924269	94363553	-427051776
788628255	281628576	682321331	-731119048	550757517
162026333	508844119	660987578	-376595343	-151092224
792454181	335515517	-641470875	-509701744	638539006
-334424704	78815206	-939912313	-417177576	563261851
